"behavioral_touch_face","health_worker","health_insurance_0","child_under_6_months","opinion_h1n1_vacc_effective","employment_industry_fcxhlnwr","employment_occupation_NA","doctor_recc_seasonal","chronic_med_condition","h1n1_concern","employment_occupation_vlluhbov","doctor_recc_h1n1","behavioral_avoidance","employment_occupation_qxajmpny","opinion_seas_vacc_effective","employment_occupation_pvmttkik","employment_occupation_ukymxvdu","employment_occupation_ccgxvspp","hhs_geo_region_atmpeygn","employment_occupation_cmhcxjea","health_insurance_1","employment_industry_arjwrbjb","behavioral_outside_home","employment_industry_ldnlellj","employment_industry_qnlwzans","employment_occupation_dcjcmpih","opinion_h1n1_sick_from_vacc"
1,0,0,0,0.75,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.75
0,1,0,0,0.5,0,0,0,0,0.666666666666667,0,0,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0,0,1,1,0,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,1,1,0,0,0,0,0,0.75
0,0,0,0,0.5,0,0,0.00365678458425647,0,0.666666666666667,0,4.69469471620776e-07,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.75
1,0,0,0,0.75,0,1,1,0,0.333333333333333,0,0,1,0,0.75,0,0,0,1,0,0,0,1,0,0,0,0.75
0,0,1,0,0.5,0,1,0,1,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,1,0,0,0,1,0.666666666666667,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.25
1,0,0,0,0.75,0,1,1,1,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0.75,0,1,1,0,0.333333333333333,0,1,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0
1,1,1,0,0.5,1,0,0,1,0.666666666666667,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0.25,0,1,0,0,0.333333333333333,0,0,1,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.75,0,0,0.00639310299642074,1,0.666666666666667,0,0.000312466835642426,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0.25
0,0,0,0,0.25,0,0,0,0,0.666666666666667,0,0,0,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0.25
1,0,0,0,0.5,0,1,0,0,1,0,0,1,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.75,0,1,1,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,1
1,0,1,0,1,0,0,0,1,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,1,0,0,0,0,0.25
1,0,0,0,0.75,0,1,1,0,0.333333333333333,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0,0,0.75,0,1,1,1,0.666666666666667,0,1,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0.25
0,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,1,0,0.25,0,0,0,0,0,0,0,1,0,0,0,0.75
0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,1,0,0.666666666666667,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0
1,0,0,0,0.5,0,1,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
1,1,0,0,0.75,1,0,0,0,0.666666666666667,0,0,0,0,0.75,0,0,0,0,1,1,0,0,0,0,0,0.25
1,0,0,0,0.75,0,1,0,1,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.75
0,0,0,0,0.25,0,0,0.000254734360768519,0,0.666666666666667,0,0.000125123476574209,0,0,0.25,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0.75,0,0,1,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,0,0,1,1,0,0,0.75
1,0,1,1,0.25,0,1,1,0,0.666666666666667,0,1,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0.75
0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,0.75,0,0,1,0,0.333333333333333,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.25
1,0,0,0,0.5,0,0,1,1,0.666666666666667,0,1,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0.25
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.75,0,0,0,0,0.333333333333333,0,0,1,0,0.75,0,0,1,0,0,1,0,0,0,0,0,0
1,0,0,0,0.5,0,1,0,0.000976455093575143,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0.75
1,0,0,0,0.75,0,1,0,1,1,0,0,0,0,0.75,0,0,0,1,0,0,0,1,0,0,0,0.75
1,1,0,0,1,1,0,0,1,0.666666666666667,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0.75
0,0,0,0,0.75,0,0,0.00325213060419926,1,0,0,0.000119772812211718,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0.75,0,1,0,0,1,0,0,1,0,0.75,0,0,0,1,0,0,0,1,0,0,0,0.25
0,0,0,0,0.75,0,0,1,0,0.333333333333333,0,1,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
0,0,0,0,1,0,0,0,0,0.333333333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0.5,0,1,1,0,0.333333333333333,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,1,0,0.75,0,0,0,0,0.333333333333333,0,0,0,0,0.75,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0.75,0,1,0,0,0.666666666666667,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0.25
1,0,0,0,0.75,0,0,0,0,0,0,0,1,0,0.25,0,0,0,1,0,0,0,0,0,0,0,0.25
1,0,0,0,0.75,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,1,0,0,0,1,0.333333333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0.75,0,0,0.000168411474389804,0,0.333333333333333,1,0.00284978631317138,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,1,0,0,1,0,1,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
1,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.75
0,0,0,0,0.5,0,1,0,1,0.333333333333333,0,0,1,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0.25
0,0,0,0,1,0,1,1,0,0.666666666666667,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.75
1,0,0,0,0.75,0,0,0,1,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.5,0,1,0.000189751624792402,0,1,0,0.0105346925161582,1,0,0.5,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.25
1,0,0,0,0.75,0,1,1,0.000831847365259436,0.666666666666667,0,1,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0.25
0,0,0,1,0.5,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
1,0,0,0,0.75,0,1,0.000253958541084665,1,1,0,0.0102570793726438,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,0,0,0.666666666666667,0,1,1,0,0.25,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0.75,0,1,1,1,0.666666666666667,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.25
0,0,0,0,0.75,0,0,0,0.000138995105327242,0.333333333333333,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0.5,0,0,0,0,0.333333333333333,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0.5,0,1,1,1,0.333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.75,1,0,1,1,0.666666666666667,0,1,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0.25
0,0,0,0,0.75,0,1,0.00133855411792109,1,1,0,0.000185872542341834,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.25
1,0,0,0,0.75,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,1,0,0,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0.25
1,0,0,0,0.5,0,0,1,0,0.666666666666667,0,1,1,0,0.75,0,0,0,1,0,1,0,1,0,0,0,0.75
1,0,0,0,0.75,0,0,0,0,1,0,0,1,0,0.75,0,0,0,0,1,1,0,1,0,0,0,1
1,0,1,0,0.25,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
0,0,0,0,0.75,0,1,1,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,1,0,1,0,0,0.333333333333333,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,4.04761862849586e-06,0,0.00446215725453664,0.5,0,1,1,0.000463145446773717,0,0,0,1,0,0.274397576225981,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.25
1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.75
0,0,0,0,0.5,0,0,0,0,0.333333333333333,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0.5,0,1,0,1,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.75
1,0,0,0,0.5,0,1,1,1,1,0,0,1,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0.75
1,0,0,0,0.75,0,1,1,1,0.333333333333333,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.75,0,0,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0.25,0,0,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0.25
1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.75,0,0,0,1,0.333333333333333,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0.25
0,0,0,0,0.75,0,1,0,1,0.333333333333333,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1,0,0,0,0.5,0,0,1,0,0.666666666666667,0,1,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0.75,0,1,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0
1,0,0,0,0.5,0,1,0,0,0.333333333333333,0,0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.75,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.25
1,0,0,0,0.75,0,0,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
0,0,0,0,0.75,0,1,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
0,0,0,0,0.75,0,0,0,1,0,0,0,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0.75,0,0,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,0,0,0,1,0,0,0.25
1,0,0,0,0.75,0,1,0,0,0,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.75,0,1,1,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1,0,0,0,0.5,0,1,1,1,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0.25
0,0,0,0,0.25,0,1,0,0,0,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,1,0,1,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0.25
1,0,0,0,0.5,0,0,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.25,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.25
1,0,0,0,0.5,0,1,0,0,1,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.75
0,0,0,0,0.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
0,0,1,0,0.5,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.75,0,1,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.75
1,0,0,0,0.75,0,0,0,0,0.333333333333333,1,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,1,0,1,1,1,0.666666666666667,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.5,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,0,0,0,0.75,0,1,0,0,1,0,0,1,0,0.75,0,0,0,1,0,1,0,0,0,0,0,0.75
0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0.5,0,1,0,0,0.666666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25
0,0,0,0,0.25,0,1,0,0.00176754056556208,0.666666666666667,0,0,0.0276099088848511,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.75,0,1,1,1,0.666666666666667,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0.5,0,0,0,0,0,0,0,1,0,0.25,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0.75,0,1,0,1,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0.25
1,0,0,0,1,0,0,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.45132135161339,0,1,1,1,0.333333333333333,0,1,0.0505995452874094,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,1,0,0,0,1,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,1,0,0,1,1,0,0,0,0.666666666666667,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.25
0,1,0,1,0.5,1,0,0,0,0,0,0,1,0,0.5,0,0,0,0,1,1,0,0,0,0,0,0
1,1,0,0,0.75,1,0,1,0,0.666666666666667,0,1,0,0,0.75,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,1,0,1,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.75
1,0,0,0,0.75,0,0,0,0,0.333333333333333,0,0,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,1,0,0,0.000150797178363852,0,0.333333333333333,0,0.00333071160775511,0,0,0.75,1,0,0,1,0,0,0,0,0,0,0,0.25
1,0,0,0,0.25,0,0,0,0,1,0,0,0,0,0.25,0,0,0,0,0,1,0,1,0,0,0,0.25
0,0,0,0,0.75,0,1,1,1,1,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.75
1,0,0,0,1,0,1,0,0,0.666666666666667,0,0,1,0,0.25,0,0,0,0,0,0,0,1,0,0,0,0.75
0,0,0,0,0.75,0,0,1,0,0.666666666666667,0,1,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0.5,0,1,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.75,0,1,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,1,0,0,0,1,0,0,0,0.75
0,0,0,0,0.75,0,0,0,0,0.333333333333333,0,0,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.75,0,0,0,1,1,0,0,1,0,0.75,0,0,0,0,0,0,0,0,1,0,0,0.75
0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0.75,0,0,1,0,0.666666666666667,0,1,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,1
1,0,0,0,0.75,0,1,1,0,0.666666666666667,0,0,0,0,0.75,0,0,0,1,0,0,0,0,0,0,0,0.25
0,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.75
1,0,0,0,0.5,0,1,1,0,0.666666666666667,0,0,1,0,0.5,0,0,0,1,0,1,0,1,0,0,0,0
1,0,0,0,0.75,0,0,1,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.75
1,4.09575271186735e-06,0,0.0125521784872285,0.147649919457004,0,1,1,0.00194417283294149,0.333333333333333,0,1,0,0,0.136563585175475,0,0,0,0,0,0,0,1,0,0,0,0.0178661297414755
1,0,0,0,0.75,0,0,1,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0.75,0,0,0.000467945752895892,0,0.333333333333333,0,0.00222820598855296,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.75
1,3.68109612865714e-06,0,0.0081426200968455,0.75,0,1,0,0,1,0,1,1,0,0.25,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.25
1,0,0,0,1,0,1,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.75
0,0,0,0,0.75,0,1,1,1,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.25
1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,1,0.00750843575263871,1,1,0,0.0010825398460797,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0.25,0,1,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0.75,0,0,0,0,0.333333333333333,0,0,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
0,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25
0,0,0,0,0.75,0,0,0.000505185858825532,1,0.333333333333333,0,0.00449019734575057,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.75,0,1,0.000250319491705698,0,0.666666666666667,0,0.0179529397271308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,1,0,1,0.00029086101239098,1,1,0,0.0013495218800082,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.75
1,0,0,0,1,0,0,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.75,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,1,0,1,1,0,0.666666666666667,0,0,0,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0.75
1,0,1,0,0.25,0,0,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,1,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.75,0,1,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0
1,0,0,1,0.75,0,1,0,0,0.333333333333333,0,0,1,0,0.25,0,0,0,0,0,1,0,0,0,0,0,0.75
1,0,0,0,1,0,0,1,1,1,0,1,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,1
1,1,0,0,0.75,1,0,0,0,0.333333333333333,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.75
1,0,0,0,1,0,1,0.000186021902741291,0,1,0,0.000631006419375193,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5
0,0,1,0,0.5,0,1,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,1,0,0,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.75
1,0,0,0,0.75,0,1,1,1,0.666666666666667,0,0,0,0,0.75,0,0,0,1,0,0,0,1,0,0,0,0.75
1,0,0,0,0,0,0,0,1,0.666666666666667,0,0,1,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.75
1,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.75
0,0,0,0,0.5,0,0,0,1,0.666666666666667,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.75
1,0,0,0,0.5,0,0,1,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1,1,0,0,0.75,1,0,1,0,0.333333333333333,0,1,1,0,0.75,0,0,0,1,0,1,0,0,0,0,0,0.25
1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0.5,0,0,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.75
1,0,0,1,0.75,1,0,0,0,0.666666666666667,0,0,1,0,0.25,0,0,0,0,0,0,0,1,0,0,0,0.75
1,0,0,0,1,0,1,1,0,0.333333333333333,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1,0,0,0,0.75,0,0,1,1,0.666666666666667,0,1,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0.25
1,0,0,0,1,0,1,1,1,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.75
1,0,0,0,0,0,1,1,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,1,0.75,0,0,0,0,0.333333333333333,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,1,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0,1,0,0.000134245066021764,0,0.666666666666667,0,0.00538042864579691,1,0,0.25,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.25,0,1,0,0,0.333333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0.75,0,0,0,0,0.666666666666667,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,1,0,0,1,0,0,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
0,0,1,0,1,0,1,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
0,0,0,0,0.75,0,0,1,0,0.666666666666667,0,1,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
0,0,0,0,0.25,0,1,0,0,0.333333333333333,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.75
1,0,0,0,0.25,0,0,0,0,0,0,0,1,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.75
1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0,1,1,1,0,1,0,0.666666666666667,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0.25
1,0,1,0,0.75,0,1,0,0,0.666666666666667,0,1,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0.75,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0.25,0,1,0,1,0.333333333333333,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0.75,0,0,1,0,0.333333333333333,0,1,0,0,0.25,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0.75,0,0,0.00170705975000438,1,0.666666666666667,1,0.00484095688328792,1,0,0.25,0,0,0,0,0,0,0,1,0,0,0,0.75
1,0,0,1,0.75,0,0,0,0,0.333333333333333,0,0,1,1,0.75,0,0,0,0,0,1,0,0,0,0,0,0.75
1,0,0,0,1,0,0,0,0,0.666666666666667,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.25
1,0,0,0,1,0,1,0,0,0.333333333333333,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1,0,0,0,0,0,1,0,1,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0
1,0,0,0,1,0,0,1,0,0.666666666666667,0,0,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
0,0,0,0,0.75,0,0,0,0,0,0,0,1,1,0.75,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.75
1,0,0,1,0.75,0,1,1,1,0.333333333333333,0,1,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.75
0,0,0,0,0.5,0,0,0,0,0.666666666666667,1,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,1,0.75,0,1,1,0,0.666666666666667,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.25
